Audible_Title,Audible_Author,Goodreads_Link
Dear Committee Members,Julie Schumacher,https://www.goodreads.com/book/show/19288259-dear-committee-members?from_search=true&from_srp=true&qid=qstG6WUs2i&rank=1
Elmer Gantry,Sinclair Lewis,https://www.goodreads.com/book/show/11378.Elmer_Gantry?from_search=true&from_srp=true&qid=RpvKv0l8oO&rank=1
The Wright Brother,K.A. Linde,https://www.goodreads.com/book/show/33913492-the-wright-brother?from_search=true&from_srp=true&qid=8tD8Uo93sz&rank=1
The Largesse of the Sea Maiden,Denis Johnson,https://www.goodreads.com/book/show/35135343-the-largesse-of-the-sea-maiden?from_search=true&from_srp=true&qid=6FIHPlgetM&rank=1
Caravans,James A. Michener,https://www.goodreads.com/book/show/12662.Caravans?from_search=true&from_srp=true&qid=CWzrN5psHu&rank=1
Apocrypha Now,"Mark Russell, Shannon Wheeler",https://www.goodreads.com/book/show/28159144-apocrypha-now?from_search=true&from_srp=true&qid=3XH3M1xB9F&rank=1
Boy Swallows Universe,Trent Dalton,https://www.goodreads.com/book/show/37558445-boy-swallows-universe?from_search=true&from_srp=true&qid=fRzI1TwZka&rank=1
Too Much Happiness,Alice Munro,https://www.goodreads.com/book/show/6464937-too-much-happiness?from_search=true&from_srp=true&qid=rb48U3QnPm&rank=1
The Admissions,Meg Mitchell Moore,https://www.goodreads.com/book/show/25241503-the-admissions?from_search=true&from_srp=true&qid=2eJ8csa8qG&rank=1
A Bend in the River,V. S. Naipaul,https://www.goodreads.com/book/show/5845.A_Bend_in_the_River?from_search=true&from_srp=true&qid=iV3oxsNZFq&rank=4
The Long Flight Home,Alan Hlad,https://www.goodreads.com/book/show/42422509-the-long-flight-home?from_search=true&from_srp=true&qid=8TZ8wyT3Cy&rank=1
The Delight of Being Ordinary,Roland Merullo,https://www.goodreads.com/book/show/27876291-the-delight-of-being-ordinary?from_search=true&from_srp=true&qid=AmGs3t0UsD&rank=1
The Yellow Bird Sings,Jennifer Rosner,https://www.goodreads.com/book/show/45734862-the-yellow-bird-sings?from_search=true&from_srp=true&qid=6AWJEGlBJu&rank=1
Letters to a Young Poet,"Charlie Louth - translator, Lewis Hyde - introduction, Rainer Maria Rilke",https://www.goodreads.com/book/show/13570789-letters-to-a-young-poet?from_search=true&from_srp=true&qid=XK8qt4jxk7&rank=1
The Wartime Sisters,Lynda Cohen Loigman,https://www.goodreads.com/book/show/39863502-the-wartime-sisters?from_search=true&from_srp=true&qid=xS03oylEGj&rank=1
Circle of Darkness,"Aimee Nicole Walker, Nicholas Bella",https://www.goodreads.com/book/show/36595405-circle-of-darkness?from_search=true&from_srp=true&qid=NKZJjkv70h&rank=1
The Shakespeare Requirement,Julie Schumacher,https://www.goodreads.com/book/show/38885815-the-shakespeare-requirement?from_search=true&from_srp=true&qid=fTLFHxu9et&rank=1
Wild Embers,Nikita Gill,https://www.goodreads.com/book/show/34253376-wild-embers?from_search=true&from_srp=true&qid=edcxp4dddy&rank=1
Professor Chandra Follows His Bliss,Rajeev Balasubramanyam,https://www.goodreads.com/book/show/39808463-professor-chandra-follows-his-bliss?from_search=true&from_srp=true&qid=d1nLRIhA0v&rank=1
Tell Me,Abigail Strom,https://www.goodreads.com/book/show/34887950-tell-me?from_search=true&from_srp=true&qid=sC79cFPZ4q&rank=1
Almost Like Love,Abigail Strom,https://www.goodreads.com/book/show/23288793-almost-like-love?from_search=true&from_srp=true&qid=I7uYejMqk0&rank=1
Unscripted Love,Aimee Nicole Walker,https://www.goodreads.com/book/show/35596228-unscripted-love?from_search=true&from_srp=true&qid=lUIMQxNcF3&rank=1
Felon,Reginald Dwayne Betts,https://www.goodreads.com/book/show/43726561-felon?from_search=true&from_srp=true&qid=WDCBtvNkP1&rank=1
Brief Encounters with Che Guevara,Ben Fountain,https://www.goodreads.com/book/show/329266.Brief_Encounters_with_Che_Guevara?from_search=true&from_srp=true&qid=8jSvL6lWvT&rank=1
Hostage,"Elie Wiesel, Catherine Temerson - translator",https://www.goodreads.com/book/show/13155834-hostage?from_search=true&from_srp=true&qid=W4S5V9Zofr&rank=1
The Essential T.S. Eliot,T. S. Eliot,https://www.goodreads.com/book/show/983569.The_Essential_Groucho?from_search=true&from_srp=true&qid=DC6rlZaS8i&rank=5
Then the Fish Swallowed Him,Amir Ahmadi Arian,https://www.goodreads.com/book/show/44557426-then-the-fish-swallowed-him?from_search=true&from_srp=true&qid=E3WMQ6NYFq&rank=1
Alias Grace,Margaret Atwood,https://www.goodreads.com/book/show/72579.Alias_Grace?from_search=true&from_srp=true&qid=OrFQPc0HDU&rank=7
A Merciful Death,Kendra Elliot,https://www.goodreads.com/book/show/29986740-a-merciful-death?from_search=true&from_srp=true&qid=VG3pqRicoW&rank=1
Hell Divers,Nicholas Sansbury Smith,https://www.goodreads.com/book/show/28464896-hell-divers?from_search=true&from_srp=true&qid=6aRowmKiH9&rank=1
Patient Zero,Jonathan Maberry,https://www.goodreads.com/book/show/3993839-patient-zero?from_search=true&from_srp=true&qid=owKrdC8AYO&rank=1
The Gray Man,Mark Greaney,https://www.goodreads.com/book/show/6547865-the-gray-man?from_search=true&from_srp=true&qid=z7tJdrE18T&rank=1
An Accidental Death,Peter Grainger,https://www.goodreads.com/book/show/19074261-an-accidental-death?from_search=true&from_srp=true&qid=zl1nc4i1ad&rank=1
The Final Cut,"Catherine Coulter, J. T. Ellison",https://www.goodreads.com/book/show/17707480-the-final-cut?from_search=true&from_srp=true&qid=mSyNcCqop5&rank=1
Split Second,Douglas E. Richards,https://www.goodreads.com/book/show/26216031-split-second?from_search=true&from_srp=true&qid=eO3SEyuu4Y&rank=1
Single Malt Murder,Melinda Mullet,https://www.goodreads.com/book/show/33632753-single-malt-murder?from_search=true&from_srp=true&qid=898ihOenZl&rank=1
Cocaine Blues,Kerry Greenwood,https://www.goodreads.com/book/show/41022009-cocaine-blues?from_search=true&from_srp=true&qid=R6wzlWA8KL&rank=1
Some Danger Involved,Will Thomas,https://www.goodreads.com/book/show/498082.Some_Danger_Involved?from_search=true&from_srp=true&qid=44BmIXGi2v&rank=1
Sanctuary,Nora Roberts,https://www.goodreads.com/book/show/114141.Sanctuary?from_search=true&from_srp=true&qid=reMhKoNj5F&rank=1
Playing with Fire,Tess Gerritsen,https://www.goodreads.com/book/show/25177983-playing-with-fire?from_search=true&from_srp=true&qid=5ARWC4Rx0Z&rank=1
Three Fates,Nora Roberts,https://www.goodreads.com/book/show/682153.Three_Fates?from_search=true&from_srp=true&qid=RqwWq3Gx9D&rank=2
Rewinder,Brett Battles,https://www.goodreads.com/book/show/22887943-rewinder?from_search=true&from_srp=true&qid=7VaZScvmYS&rank=1
The Tower,Gregg Hurwitz,https://www.goodreads.com/book/show/583319.The_Tower?from_search=true&from_srp=true&qid=smbli17Nd8&rank=1
When She Returned,Lucinda Berry,https://www.goodreads.com/book/show/43807935-when-she-returned?from_search=true&from_srp=true&qid=pAGv0HHdfj&rank=1
Midnight,Dean Koontz,https://www.goodreads.com/book/show/64955.Midnight?from_search=true&from_srp=true&qid=2hcEeVPGFl&rank=2
The Strangler Vine,M. J. Carter,https://www.goodreads.com/book/show/18744034-the-strangler-vine?from_search=true&from_srp=true&qid=EErit3DSn5&rank=1
A Clean Kill in Tokyo,Barry Eisler,https://www.goodreads.com/book/show/925.A_Clean_Kill_in_Tokyo?from_search=true&from_srp=true&qid=yBUhDKCS81&rank=1
Murder on Black Swan Lane,Andrea Penrose,https://www.goodreads.com/book/show/33024254-murder-on-black-swan-lane?from_search=true&from_srp=true&qid=y1UjUCpgc5&rank=1
Lowcountry Boil,Susan M. Boyer,https://www.goodreads.com/book/show/18044412-lowcountry-boil?from_search=true&from_srp=true&qid=iBwZR4K7BE&rank=1
The Stillwater Girls,Minka Kent,https://www.goodreads.com/book/show/40258215-the-stillwater-girls?from_search=true&from_srp=true&qid=4YgMZi4Q1O&rank=1
A High-End Finish,Kate Carlisle,https://www.goodreads.com/book/show/21863634-a-high-end-finish?from_search=true&from_srp=true&qid=II49GFPEdG&rank=1
The Stranger Within,Kathryn Croft,https://www.goodreads.com/book/show/23518623-the-stranger-within?from_search=true&from_srp=true&qid=WJWeMpEMLB&rank=1
Intensity,Dean Koontz,https://www.goodreads.com/book/show/32439.Intensity?from_search=true&from_srp=true&qid=tCpR2Cyebi&rank=1
Chocolate Chip Cookie Murder,Joanne Fluke,https://www.goodreads.com/book/show/36347162-chocolate-chip-cookie-murder?from_search=true&from_srp=true&qid=k2sYbLdGuG&rank=1
A Rage in Harlem,Chester Himes,https://www.goodreads.com/book/show/565816.A_Rage_in_Harlem?from_search=true&from_srp=true&qid=IH5q8Z0O94&rank=1
Bad Mommy,Tarryn Fisher,https://www.goodreads.com/book/show/33561990-bad-mommy?from_search=true&from_srp=true&qid=1EgjvaMtoa&rank=1
Dark Rivers of the Heart,Dean Koontz,https://www.goodreads.com/book/show/15760.Dark_Rivers_of_the_Heart?from_search=true&from_srp=true&qid=A0lQ4XvzLu&rank=1
One-Hit Wonder,Lisa Jewell,https://www.goodreads.com/book/show/161345.One_Hit_Wonder?from_search=true&from_srp=true&qid=l7Cm74yg5w&rank=1
The Girl Next Door,Jack Ketchum,https://www.goodreads.com/book/show/179735.The_Girl_Next_Door?from_search=true&from_srp=true&qid=2WXGzeToA1&rank=2
Phantom Evil,Heather Graham,https://www.goodreads.com/book/show/9585036-phantom-evil?from_search=true&from_srp=true&qid=BenDk8aTIT&rank=1
Something About You,Julie James,https://www.goodreads.com/book/show/6642402-something-about-you?from_search=true&from_srp=true&qid=oCTwE6Abfp&rank=1
Big Jack,J. D. Robb,https://www.goodreads.com/book/show/6699948-big-jack?from_search=true&from_srp=true&qid=j7azMBRV26&rank=1
Hollow World,Michael J. Sullivan,https://www.goodreads.com/book/show/19084955-hollow-world?from_search=true&from_srp=true&qid=wwtNyacvhP&rank=1
The Searchers,Alan Le May,https://www.goodreads.com/book/show/15811641-the-searchers?from_search=true&from_srp=true&qid=A6XlX385Ns&rank=1
Frankenstein in Baghdad,Ahmed Saadawi,https://www.goodreads.com/book/show/30780005-frankenstein-in-baghdad?from_search=true&from_srp=true&qid=6OiOjOKV32&rank=2
Dark Rooms,Lili Anolik,https://www.goodreads.com/book/show/22535506-dark-rooms?from_search=true&from_srp=true&qid=wQQolwRB2t&rank=1
Outlander,Diana Gabaldon,https://www.goodreads.com/book/show/10964.Outlander?from_search=true&from_srp=true&qid=I6M7whCuEq&rank=7
The Name of the Wind,Patrick Rothfuss,https://www.goodreads.com/book/show/186074.The_Name_of_the_Wind?from_search=true&from_srp=true&qid=MKnUERDf5w&rank=2
Theft of Swords,Michael J. Sullivan,https://www.goodreads.com/book/show/10790290-theft-of-swords?from_search=true&from_srp=true&qid=nXVrJddQuw&rank=1
Hyperion,Dan Simmons,https://www.goodreads.com/book/show/77566.Hyperion?from_search=true&from_srp=true&qid=IVuons5a1X&rank=3
Homeland,R. A. Salvatore,https://www.goodreads.com/book/show/50027.Homeland?from_search=true&from_srp=true&qid=VEBz1Nq5dv&rank=1
Hounded,Kevin Hearne,https://www.goodreads.com/book/show/9533378-hounded?from_search=true&from_srp=true&qid=j0ePo91Wk4&rank=1
The Shadow of What Was Lost,James Islington,https://www.goodreads.com/book/show/22878967-the-shadow-of-what-was-lost?from_search=true&from_srp=true&qid=dQleUibRXB&rank=1
Fear the Sky,Stephen Moss,https://www.goodreads.com/book/show/22171697-fear-the-sky?from_search=true&from_srp=true&qid=GYyshCQIXy&rank=1
Free the Darkness,Kel Kade,https://www.goodreads.com/book/show/28385685-free-the-darkness?from_search=true&from_srp=true&qid=ncxXa7P58o&rank=1
Parable of the Sower,Octavia E. Butler,https://www.goodreads.com/book/show/52397.Parable_of_the_Sower?from_search=true&from_srp=true&qid=vVh261VTh3&rank=4
Hard Magic,Larry Correia,https://www.goodreads.com/book/show/8643407-hard-magic?from_search=true&from_srp=true&qid=suQUefVxOh&rank=1
The Clan of the Cave Bear,Jean M. Auel,https://www.goodreads.com/book/show/40611463-the-clan-of-the-cave-bear?from_search=true&from_srp=true&qid=ZE0a6TVjGn&rank=1
Dungeon Born,Dakota Krout,https://www.goodreads.com/book/show/32509131-dungeon-born?from_search=true&from_srp=true&qid=AQuhoJ1OfL&rank=1
Skinwalker,Faith Hunter,https://www.goodreads.com/book/show/5585788-skinwalker?from_search=true&from_srp=true&qid=2N0k7ghG0l&rank=1
Not Alone,Craig A. Falconer,https://www.goodreads.com/book/show/28261356-not-alone?from_search=true&from_srp=true&qid=x4FKQ5OjbP&rank=1
Ritualist,Dakota Krout,https://www.goodreads.com/book/show/38739408-ritualist?from_search=true&from_srp=true&qid=SpOdqyILsu&rank=1
The Dragons of Dorcastle,Jack Campbell,https://www.goodreads.com/book/show/23379245-the-dragons-of-dorcastle?from_search=true&from_srp=true&qid=UyOq4Sludv&rank=1
Ringworld,Larry Niven,https://www.goodreads.com/book/show/61179.Ringworld?from_search=true&from_srp=true&qid=h4BUmuXILg&rank=1
Red Mars,Kim Stanley Robinson,https://www.goodreads.com/book/show/77507.Red_Mars?from_search=true&from_srp=true&qid=ueYXJ3Empx&rank=1
The Black Company,Glen Cook,https://www.goodreads.com/book/show/140671.The_Black_Company?from_search=true&from_srp=true&qid=g7rP1F2tnF&rank=1
Genesis,Ken Lozito,https://www.goodreads.com/book/show/36284236-genesis?from_search=true&from_srp=true&qid=V01XfjGxi2&rank=1
Rebel Fleet,B. V. Larson,https://www.goodreads.com/book/show/31675453-rebel-fleet?from_search=true&from_srp=true&qid=j3XZqTZHmP&rank=1
Good Intentions,Elliott Kay,https://www.goodreads.com/book/show/11764721-good-intentions?from_search=true&from_srp=true&qid=0eOMGCYSZ3&rank=1
Magic Rises,Ilona Andrews,https://www.goodreads.com/book/show/11544421-magic-rises?from_search=true&from_srp=true&qid=mULXfLkB5Z&rank=1
An Easy Death,Charlaine Harris,https://www.goodreads.com/book/show/38136877-an-easy-death?from_search=true&from_srp=true&qid=9TflrBKChQ&rank=1
Gateway,Frederik Pohl,https://www.goodreads.com/book/show/218427.Gateway?from_search=true&from_srp=true&qid=cwi6cyA3oQ&rank=1
Live Free or Die,John Ringo,https://www.goodreads.com/book/show/6713634-live-free-or-die?from_search=true&from_srp=true&qid=HfOV2frOun&rank=1
Tarnished Knight,Jack Campbell,https://www.goodreads.com/book/show/13542832-tarnished-knight?from_search=true&from_srp=true&qid=VlNFOg2eA7&rank=1
Web of Eyes,"Rhett C. Bruno, Jaime Castle",https://www.goodreads.com/book/show/42594238-web-of-eyes?from_search=true&from_srp=true&qid=gfzLI6hBzJ&rank=1
Daughter of the Forest,Juliet Marillier,https://www.goodreads.com/book/show/13928.Daughter_of_the_Forest?from_search=true&from_srp=true&qid=7GHe4mnYz8&rank=1
The 12th Planet,Zecharia Sitchin,https://www.goodreads.com/book/show/508957.The_12th_Planet?from_search=true&from_srp=true&qid=CwuUbOq2wM&rank=2
A Little Night Magic,Lucy March,https://www.goodreads.com/book/show/11686611-a-little-night-magic?from_search=true&from_srp=true&qid=ozXxdzRu8E&rank=1
Tesser: A Dragon Among Us,Chris Philbrook,https://www.goodreads.com/book/show/21881932-tesser?from_search=true&from_srp=true&qid=r90DGKhD1F&rank=1
Rosemary and Rue,Seanan McGuire,https://www.goodreads.com/book/show/6294549-rosemary-and-rue?from_search=true&from_srp=true&qid=2dKf1OvrIC&rank=1
The Crystal Cave,Mary Stewart,https://www.goodreads.com/book/show/82192.The_Crystal_Cave?from_search=true&from_srp=true&qid=4reg4x1f0e&rank=2
Renegade,Joel Shepherd,https://www.goodreads.com/book/show/26031851-renegade?from_search=true&from_srp=true&qid=v09pZcA3Oo&rank=1
The Dark Between the Stars,Kevin J. Anderson,https://www.goodreads.com/book/show/18490735-the-dark-between-the-stars?from_search=true&from_srp=true&qid=QMmAuqKU09&rank=1
A Beautiful Friendship,David Weber,https://www.goodreads.com/book/show/10894503-a-beautiful-friendship?from_search=true&from_srp=true&qid=m0H8IaCUv8&rank=1
Breaking Gods,D. J. Molles,https://www.goodreads.com/book/show/46038849-breaking-gods?from_search=true&from_srp=true&qid=F7zAd610yk&rank=1
Oath of Swords,David Weber,https://www.goodreads.com/book/show/17315.Oath_of_Swords?from_search=true&from_srp=true&qid=FY5ZGNWubz&rank=1
Aurora: CV-01,Ryk Brown,https://www.goodreads.com/book/show/13504505-aurora?from_search=true&from_srp=true&qid=Zs7DWf0uMO&rank=1
The Fire Sermon,Francesca Haig,https://www.goodreads.com/book/show/18109771-the-fire-sermon?from_search=true&from_srp=true&qid=8L8ys7tuim&rank=1
Borne,Jeff VanderMeer,https://www.goodreads.com/book/show/31451186-borne?from_search=true&from_srp=true&qid=LdKPTB3tCd&rank=1
Ice Planet Barbarians,Ruby Dixon,https://www.goodreads.com/book/show/25128811-ice-planet-barbarians?from_search=true&from_srp=true&qid=O1o8Y9TxP2&rank=1
The Infernal City,Greg Keyes,https://www.goodreads.com/book/show/6488043-the-infernal-city?from_search=true&from_srp=true&qid=I3f32cJJea&rank=2
The Elvenbane,"Andre Norton, Mercedes Lackey",https://www.goodreads.com/book/show/176892.The_Elvenbane?from_search=true&from_srp=true&qid=59ML2ol4wU&rank=1
The Undead in My Bed,"Jessica Sims, Molly Harper, Katie MacAlister",https://www.goodreads.com/book/show/13512929-the-undead-in-my-bed?from_search=true&from_srp=true&qid=fe7j4kc7eI&rank=1
Dissolution,Richard Lee Byers,https://www.goodreads.com/book/show/66691.Dissolution?from_search=true&from_srp=true&qid=0ouyKhFHQn&rank=1
Bloodchild and Other Stories,Octavia E. Butler,https://www.goodreads.com/book/show/60930.Bloodchild_and_Other_Stories?from_search=true&from_srp=true&qid=afaKah1avn&rank=2
Forge of Darkness,Steven Erikson,https://www.goodreads.com/book/show/13038833-forge-of-darkness?from_search=true&from_srp=true&qid=7UVWZ8nUJi&rank=1
The Unleashing,Shelly Laurenston,https://www.goodreads.com/book/show/22475781-the-unleashing?from_search=true&from_srp=true&qid=pkgCMOy3h5&rank=1
Domes of Fire,David Eddings,https://www.goodreads.com/book/show/651260.Domes_of_Fire?from_search=true&from_srp=true&qid=0eDFGRPkLg&rank=1
The Last Sun,K. D. Edwards,https://www.goodreads.com/book/show/36466732-the-last-sun?from_search=true&from_srp=true&qid=aaOdfOl0s0&rank=1
Jacob,Jacquelyn Frank,https://www.goodreads.com/book/show/111306.Jacob?from_search=true&from_srp=true&qid=X2WE8fp9CS&rank=1
Artifact,"Vaughn Heppner, Logan White",https://www.goodreads.com/book/show/30989818-artifact?from_search=true&from_srp=true&qid=SwB5BRPucJ&rank=1
Marked,Elisabeth Naughton,https://www.goodreads.com/book/show/7635629-marked?from_search=true&from_srp=true&qid=TdWqDvWmGq&rank=1
Interface,"Neal Stephenson, J. Frederick George",https://www.goodreads.com/book/show/6563920-interface?from_search=true&from_srp=true&qid=FCJXnndCZ1&rank=1
Royal Dragon,Charlene Hartnady,https://www.goodreads.com/book/show/30127719-royal-dragon?from_search=true&from_srp=true&qid=FNsOnc9zLV&rank=1
The Outstretched Shadow,"Mercedes Lackey, James Mallory",https://www.goodreads.com/book/show/176843.The_Outstretched_Shadow?from_search=true&from_srp=true&qid=e5Adf3nC6x&rank=1
Spark City,Robert J. Power,https://www.goodreads.com/book/show/44300799-spark-city?from_search=true&from_srp=true&qid=2Ikj4ZgIG3&rank=1
Succubus,A.J. Markam,https://www.goodreads.com/book/show/39700385-succubus?from_search=true&from_srp=true&qid=bXZskhDINq&rank=1
Event,David L. Golemon,https://www.goodreads.com/book/show/1222900.Event?from_search=true&from_srp=true&qid=M7tMdYJFx8&rank=1
The Robber Bride,Margaret Atwood,https://www.goodreads.com/book/show/17650.The_Robber_Bride?from_search=true&from_srp=true&qid=nsVV8AvGDA&rank=2
The Lions of Al-Rassan,Guy Gavriel Kay,https://www.goodreads.com/book/show/104101.The_Lions_of_Al_Rassan?from_search=true&from_srp=true&qid=KrcYHUbRIf&rank=2
Abducting Abby,S. E. Smith,https://www.goodreads.com/book/show/13646525-abducting-abby?from_search=true&from_srp=true&qid=PLT7nY05rw&rank=1
"Two Necromancers, a Bureaucrat, and an Army of Golems",L. G. Estrella,https://www.goodreads.com/book/show/54629947-two-necromancers-a-bureaucrat-and-an-army-of-golems?from_search=true&from_srp=true&qid=JC9rDwxcgO&rank=2
The Skystone,Jack Whyte,https://www.goodreads.com/book/show/151723.The_Skystone?from_search=true&from_srp=true&qid=WEZuGFbqAp&rank=1
The Speed of Dark,Elizabeth Moon,https://www.goodreads.com/book/show/96063.The_Speed_of_Dark?from_search=true&from_srp=true&qid=etMu5nPr71&rank=1
Darkest Flame,Donna Grant,https://www.goodreads.com/book/show/18169912-darkest-flame?from_search=true&from_srp=true&qid=dnvoNt9P6T&rank=1
SpeedRunner,Adam Elliott,https://www.goodreads.com/book/show/35423827-speedrunner?from_search=true&from_srp=true&qid=D0HOPaj2A0&rank=1
Heaven's Net Is Wide,Lian Hearn,https://www.goodreads.com/book/show/6980107-heaven-s-net-is-wide?from_search=true&from_srp=true&qid=FMq7Uj6qii&rank=1
Dark Heat,Donna Grant,https://www.goodreads.com/book/show/17566623-dark-heat?from_search=true&from_srp=true&qid=HaayQv6auZ&rank=2
Liar King,Adam Elliott,https://www.goodreads.com/book/show/36452831-liar-king?from_search=true&from_srp=true&qid=YZGaecSLdV&rank=1
Pimsleur Italian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/15842408-pimsleur-italian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=7dEgLGhltR&rank=1
"Japanese Phase 1, Unit 01-05",Pimsleur,https://www.goodreads.com/book/show/26832740-japanese-phase-1-unit-01-05?from_search=true&from_srp=true&qid=6vHmQhlc95&rank=1
What Is the Bible?,Rob Bell,https://www.goodreads.com/book/show/31706459-what-is-the-bible?from_search=true&from_srp=true&qid=32njkTtU6Y&rank=1
Pimsleur German Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/18280421-pimsleur-german-level-1-lessons-1-5?from_search=true&from_srp=true&qid=TXGG6KbvBW&rank=1
Chinese (Mandarin) Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/34340530-chinese-mandarin-level-1-lessons-1-5?from_search=true&from_srp=true&qid=ClIEBk3g88&rank=2
Save the Cat! Writes a Novel,Jessica Brody,https://www.goodreads.com/book/show/32805475-save-the-cat-writes-a-novel?from_search=true&from_srp=true&qid=igzvfz3o3n&rank=1
Dialogue,Robert McKee,https://www.goodreads.com/book/show/27416067-dialogue?from_search=true&from_srp=true&qid=gfxhZWgvft&rank=1
Pimsleur Italian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280155-pimsleur-italian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=72bsQycGHi&rank=1
"Japanese Phase 1, Unit 06-10",Pimsleur,https://www.goodreads.com/book/show/26832749-japanese-phase-1-unit-06-10?from_search=true&from_srp=true&qid=nyO36yFpTE&rank=1
Pimsleur Spanish Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/40539871-pimsleur-spanish-level-1-lessons-6-10?from_search=true&from_srp=true&qid=Luh0jFdh86&rank=1
Pimsleur German Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280294-pimsleur-german-level-1-lessons-6-10?from_search=true&from_srp=true&qid=I6fipk0MKt&rank=1
Beyond Good and Evil,Friedrich Nietzsche,https://www.goodreads.com/book/show/33651446-beyond-good-and-evil?from_search=true&from_srp=true&qid=pz1sfEzT07&rank=1
The Secrets of Story,Matt Bird,https://www.goodreads.com/book/show/28627416-the-secrets-of-story?from_search=true&from_srp=true&qid=NUXzziW2d3&rank=1
Lectures to My Students,Charles Spurgeon,https://www.goodreads.com/book/show/929964.Lectures_to_My_Students?from_search=true&from_srp=true&qid=kdY2jXgVGr&rank=1
Fluent in 3 Months,Benny Lewis,https://www.goodreads.com/book/show/18085519-fluent-in-3-months?from_search=true&from_srp=true&qid=tEwQMTjRUI&rank=1
Pimsleur French Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/18280372-pimsleur-french-level-1-lessons-1-5?from_search=true&from_srp=true&qid=gWz6MOyYsp&rank=1
Super Thinking,"Gabriel Weinberg, Lauren McCann",https://www.goodreads.com/book/show/41181911-super-thinking?from_search=true&from_srp=true&qid=Sk7P4eSssh&rank=3
Grammar Girl's Quick and Dirty Tips for Better Writing,Mignon Fogarty,https://www.goodreads.com/book/show/55613269-grammar-girl-s-quick-and-dirty-tips-for-better-writing-quick-dirty-ti?from_search=true&from_srp=true&qid=o5kFMXWF0E&rank=1
Lucky Dog Lessons,Brandon McMillan,https://www.goodreads.com/book/show/32440552-lucky-dog-lessons?from_search=true&from_srp=true&qid=kg6FWEWNTF&rank=1
The Read-Aloud Family,Sarah Mackenzie,https://www.goodreads.com/book/show/36575805-the-read-aloud-family?from_search=true&from_srp=true&qid=afHPcQQCjs&rank=1
Pimsleur Spanish Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/40539870-pimsleur-spanish-level-1-lessons-11-15?from_search=true&from_srp=true&qid=dq4Z8YpCaA&rank=1
The Dyslexia Empowerment Plan,Ben Foss,https://www.goodreads.com/book/show/17262137-the-dyslexia-empowerment-plan?from_search=true&from_srp=true&qid=0vEr16TiD8&rank=1
How to Write One Song,Jeff Tweedy,https://www.goodreads.com/book/show/54614578-how-to-write-one-song?from_search=true&from_srp=true&qid=qYj9g7z0cT&rank=1
Pimsleur Italian Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18279963-pimsleur-italian-level-1-lessons-11-15?from_search=true&from_srp=true&qid=8CQxIjxfu8&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/20759364-pimsleur-portuguese-brazilian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=MEubAOPEQ4&rank=11
Stuff You Should Know,"Josh Clark, Chuck Bryant",https://www.goodreads.com/book/show/51625396-stuff-you-should-know?from_search=true&from_srp=true&qid=ImcMFIeav3&rank=1
Pimsleur Korean Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/28688549-pimsleur-korean-level-1-lessons-1-5?from_search=true&from_srp=true&qid=qgATUmFJeD&rank=1
Understanding the World of Wine,Brian Wheaton,https://www.goodreads.com/book/show/42818698-understanding-the-world-of-wine?from_search=true&from_srp=true&qid=VVHPNegchJ&rank=1
The Teacher Wars,Dana Goldstein,https://www.goodreads.com/book/show/20170991-the-teacher-wars?from_search=true&from_srp=true&qid=fn0D1fgec8&rank=1
How to Become a Straight-A Student,Cal Newport,https://www.goodreads.com/book/show/253203.How_to_Become_a_Straight_A_Student?from_search=true&from_srp=true&qid=gLvCjeb6lm&rank=1
Pimsleur German Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18280295-pimsleur-german-level-1-lessons-11-15?from_search=true&from_srp=true&qid=eQ7IxF118o&rank=1
"Pimsleur Hebrew Level 1, Lessons 1-5",Pimsleur,https://www.goodreads.com/book/show/18279765-pimsleur-hebrew-level-1-lessons-1-5?from_search=true&from_srp=true&qid=P7hrxaaDO4&rank=1
"How Children Learn, 50th Anniversary Edition",John Holt,https://www.goodreads.com/book/show/31423256-how-children-learn-50th-anniversary-edition?from_search=true&from_srp=true&qid=lxB5emUNLp&rank=1
Bird by Bird,Anne Lamott,https://www.goodreads.com/book/show/12543.Bird_by_Bird?from_search=true&from_srp=true&qid=2NFDmMJnwn&rank=2
The End of Molasses Classes,Ron Clark,https://www.goodreads.com/book/show/10757257-the-end-of-molasses-classes?from_search=true&from_srp=true&qid=z4cstkwQGg&rank=1
