Audible_Title,Audible_Author,Goodreads_Link
The Secret History of Wonder Woman,Jill Lepore,https://www.goodreads.com/book/show/21855259-the-secret-history-of-wonder-woman?from_search=true&from_srp=true&qid=2FMeEerUM1&rank=1
The Assassination of Fred Hampton,Jeffrey Haas,https://www.goodreads.com/book/show/6561790-the-assassination-of-fred-hampton?from_search=true&from_srp=true&qid=mKPPGFGPLR&rank=1
Pushout,Monique W. Morris,https://www.goodreads.com/book/show/25159334-pushout?from_search=true&from_srp=true&qid=windxkTzGd&rank=1
Racism Without Racists,Eduardo Bonilla-Silva,https://www.goodreads.com/book/show/433281.Racism_without_Racists?from_search=true&from_srp=true&qid=1jlrIXQaHi&rank=1
The Last 100 Days,John Toland,https://www.goodreads.com/book/show/467573.The_Last_100_Days?from_search=true&from_srp=true&qid=SNKjoJPhzB&rank=1
The Proud Tower,Barbara W. Tuchman,https://www.goodreads.com/book/show/192955.The_Proud_Tower?from_search=true&from_srp=true&qid=0DsBHWzuTv&rank=1
A Great and Terrible King,Marc Morris,https://www.goodreads.com/book/show/2465562.A_Great_and_Terrible_King?from_search=true&from_srp=true&qid=H8hcQfyqkF&rank=1
Fear and Loathing,Hunter S. Thompson,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas?from_search=true&from_srp=true&qid=2rk1G3CAJv&rank=3
How to Live,Sarah Bakewell,https://www.goodreads.com/book/show/7624457-how-to-live?from_search=true&from_srp=true&qid=0gJJko9mgg&rank=1
How Europe Underdeveloped Africa,"Walter Rodney, Angela Y. Davis - foreword",https://www.goodreads.com/book/show/42719072-how-europe-underdeveloped-africa?from_search=true&from_srp=true&qid=S7k7PyHd8A&rank=1
Berlin Diary,William L. Shirer,https://www.goodreads.com/book/show/23756.Berlin_Diary?from_search=true&from_srp=true&qid=iJRyYny8RM&rank=2
The Fiery Trial,Eric Foner,https://www.goodreads.com/book/show/8753495-the-fiery-trial?from_search=true&from_srp=true&qid=hypKogTRd1&rank=2
Locking Up Our Own,James Forman Jr.,https://www.goodreads.com/book/show/34846249-locking-up-our-own?from_search=true&from_srp=true&qid=H6pXdf9N2R&rank=1
The Cold War,John Lewis Gaddis,https://www.goodreads.com/book/show/28432.The_Cold_War?from_search=true&from_srp=true&qid=tH3WQZJoWZ&rank=1
Augustus,Anthony Everitt,https://www.goodreads.com/book/show/89230.Augustus?from_search=true&from_srp=true&qid=vijYkD86uy&rank=1
The Swamp Fox,John Oller,https://www.goodreads.com/book/show/32739518-the-swamp-fox?from_search=true&from_srp=true&qid=axBqFGPK50&rank=1
Chernobyl 01:23:40,Andrew Leatherbarrow,https://www.goodreads.com/book/show/29945060-chernobyl-01?from_search=true&from_srp=true&qid=qIwSnC5a9H&rank=1
Winter Is Coming,Garry Kasparov,https://www.goodreads.com/book/show/24945308-winter-is-coming?from_search=true&from_srp=true&qid=Np5F7aiKFw&rank=1
The Heartbeat of Wounded Knee,David Treuer,https://www.goodreads.com/book/show/36620482-the-heartbeat-of-wounded-knee?from_search=true&from_srp=true&qid=QGwYY4qnG2&rank=2
Fall and Rise,Mitchell Zuckoff,https://www.goodreads.com/book/show/43600991-fall-and-rise?from_search=true&from_srp=true&qid=czfUkUFVM9&rank=1
Songs of America,"Jon Meacham, Tim McGraw",https://www.goodreads.com/book/show/44652584-songs-of-america?from_search=true&from_srp=true&qid=C6RRHuGPOB&rank=1
Being Wrong,Kathryn Schulz,https://www.goodreads.com/book/show/7811050-being-wrong?from_search=true&from_srp=true&qid=J8eWV8YXEz&rank=1
Spycraft,"Robert Wallace, Henry Robert Schelsinger",https://www.goodreads.com/book/show/53167253-spycraft?from_search=true&from_srp=true&qid=tt5444bo8f&rank=1
Gettysburg: The Last Invasion,Allen C. Guelzo,https://www.goodreads.com/book/show/16071719-gettysburg?from_search=true&from_srp=true&qid=pwTa4Z1kp5&rank=1
Conquistador,Buddy Levy,https://www.goodreads.com/book/show/2774104-conquistador?from_search=true&from_srp=true&qid=e2UhSeiDzS&rank=1
The Last Founding Father,Harlow Giles Unger,https://www.goodreads.com/book/show/6889967-the-last-founding-father?from_search=true&from_srp=true&qid=SrskDJDMUl&rank=1
Danse Macabre,Stephen King,https://www.goodreads.com/book/show/2614534-danse-macabre?from_search=true&from_srp=true&qid=djEnW4Bkw3&rank=8
The Evolution of God,Robert Wright,https://www.goodreads.com/book/show/6340873-the-evolution-of-god?from_search=true&from_srp=true&qid=p4c4pYKgz7&rank=1
The Great Shark Hunt,Hunter S. Thompson,https://www.goodreads.com/book/show/10878.The_Great_Shark_Hunt?from_search=true&from_srp=true&qid=MxUUE7AMhW&rank=1
The System,"Jeff Benedict, Armen Keteyian",https://www.goodreads.com/book/show/17262205-the-system?from_search=true&from_srp=true&qid=w34le79bmq&rank=1
The Map That Changed the World,Simon Winchester,https://www.goodreads.com/book/show/25014.The_Map_That_Changed_the_World?from_search=true&from_srp=true&qid=uP2xOPLoza&rank=1
The March of Folly,Barbara W. Tuchman,https://www.goodreads.com/book/show/10302.The_March_of_Folly?from_search=true&from_srp=true&qid=JGWKdUK7zS&rank=1
The Internal Enemy,Alan Taylor,https://www.goodreads.com/book/show/20663739-the-internal-enemy?from_search=true&from_srp=true&qid=zpVvWGbrPP&rank=1
The Age of Reason Begins,"Will Durant, Ariel Durant",https://www.goodreads.com/book/show/868267.The_Age_of_Reason_Begins?from_search=true&from_srp=true&qid=0vJ1zVqk2o&rank=1
The Great Game,Peter Hopkirk,https://www.goodreads.com/book/show/138299.The_Great_Game?from_search=true&from_srp=true&qid=tHxcrCsYd3&rank=1
The United States of Absurdity,"Dave Anthony, Gareth Reynolds, Patton Oswalt - foreword",https://www.goodreads.com/book/show/31624988-the-united-states-of-absurdity?from_search=true&from_srp=true&qid=OV5m2YaCMg&rank=1
Albion's Seed,David Hackett Fischer,https://www.goodreads.com/book/show/32081.Albion_s_Seed?from_search=true&from_srp=true&qid=jzNNwyq7u7&rank=1
The Rise of Rome,Anthony Everitt,https://www.goodreads.com/book/show/13155133-the-rise-of-rome?from_search=true&from_srp=true&qid=pbDuUlJ6nB&rank=1
Lost Enlightenment,S. Frederick Starr,https://www.goodreads.com/book/show/17847856-lost-enlightenment?from_search=true&from_srp=true&qid=wy3Rtnf1KN&rank=1
Serial Killers,Peter Vronsky,https://www.goodreads.com/book/show/421365.Serial_Killers?from_search=true&from_srp=true&qid=G38iHjDzya&rank=1
The Last Days of the Incas,Kim MacQuarrie,https://www.goodreads.com/book/show/354038.The_Last_Days_of_the_Incas?from_search=true&from_srp=true&qid=ZOu8p6bYmx&rank=1
Unapologetic,Charlene Carruthers,https://www.goodreads.com/book/show/37507272-unapologetic?from_search=true&from_srp=true&qid=EFEXVCiC6M&rank=1
The Real North Korea,Andrei Lankov,https://www.goodreads.com/book/show/16248578-the-real-north-korea?from_search=true&from_srp=true&qid=KyD6WnY9vG&rank=1
The Burglary,Betty Medsger,https://www.goodreads.com/book/show/17262123-the-burglary?from_search=true&from_srp=true&qid=dq9VTWZo0C&rank=1
The Lady from the Black Lagoon,Mallory O'Meara,https://www.goodreads.com/book/show/40165912-the-lady-from-the-black-lagoon?from_search=true&from_srp=true&qid=mbwFRMPcoC&rank=1
In the Shadow of Statues,Mitch Landrieu,https://www.goodreads.com/book/show/36978229-in-the-shadow-of-statues?from_search=true&from_srp=true&qid=zMprU3A7Z6&rank=1
Into the Silence,Wade Davis,https://www.goodreads.com/book/show/11602442-into-the-silence?from_search=true&from_srp=true&qid=gZLCii7iY7&rank=1
The Lewis and Clark Journals,"Lewis, Clark",https://www.goodreads.com/book/show/236830.The_Journals_of_Lewis_and_Clark?from_search=true&from_srp=true&qid=sGLVAeNeTv&rank=1
A Life Wild and Perilous,Robert M. Utley,https://www.goodreads.com/book/show/2032834.A_Life_Wild_and_Perilous?from_search=true&from_srp=true&qid=jyPWFegnNW&rank=1
A Most Beautiful Thing,Arshay Cooper,https://www.goodreads.com/book/show/56750085-a-most-beautiful-thing?from_search=true&from_srp=true&qid=o3Z8ah1Uci&rank=1
China,John Keay,https://www.goodreads.com/book/show/3896708-china?from_search=true&from_srp=true&qid=I1jRoYs0p5&rank=1
Black Titan,Carol Jenkins,https://www.goodreads.com/book/show/37885.Black_Titan?from_search=true&from_srp=true&qid=J9QPvQc5sU&rank=1
The Habsburg Empire,Pieter M. Judson,https://www.goodreads.com/book/show/27311725-the-habsburg-empire?from_search=true&from_srp=true&qid=es3JaXOD88&rank=1
A Bite-Sized History of France,"Stephane Henaut, Jeni Mitchell",https://www.goodreads.com/book/show/36542524-a-bite-sized-history-of-france?from_search=true&from_srp=true&qid=Y0VKRJc8n5&rank=1
Influenza,Dr. Jeremy Brown,https://www.goodreads.com/book/show/36580666-influenza?from_search=true&from_srp=true&qid=kjUFkgKo1p&rank=1
Midnight Rising,Tony Horwitz,https://www.goodreads.com/book/show/10900047-midnight-rising?from_search=true&from_srp=true&qid=TNoYWR4X8a&rank=1
Shakespeare in a Divided America,James Shapiro,https://www.goodreads.com/book/show/49512631-shakespeare-in-a-divided-america?from_search=true&from_srp=true&qid=78X3vO4Rxb&rank=1
Ten Caesars,Barry Strauss,https://www.goodreads.com/book/show/40524017-ten-caesars?from_search=true&from_srp=true&qid=WNpjlIOXN6&rank=1
Strong Men Armed,Robert Leckie,https://www.goodreads.com/book/show/1231424.Strong_Men_Armed?from_search=true&from_srp=true&qid=S4u6CtoJEc&rank=1
Incidents in the Life of a Slave Girl,Harriet Ann Jacobs,https://www.goodreads.com/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl?from_search=true&from_srp=true&qid=0p8rKSGKS6&rank=2
Ancient Aliens,The Producers of Ancient Aliens,https://www.goodreads.com/book/show/29368032-ancient-aliens?from_search=true&from_srp=true&qid=HOXi6E3p8M&rank=1
The Caped Crusade,Glen Weldon,https://www.goodreads.com/book/show/27276413-the-caped-crusade?from_search=true&from_srp=true&qid=lqtG9A7wxZ&rank=1
"Free Women, Free Men",Camille Paglia,https://www.goodreads.com/book/show/30351044-free-women-free-men?from_search=true&from_srp=true&qid=r2eoExCbvX&rank=1
The Red Flag,David Priestland,https://www.goodreads.com/book/show/6675452-the-red-flag?from_search=true&from_srp=true&qid=KZeLnKT2yC&rank=1
The Birth of Loud,Ian S. Port,https://www.goodreads.com/book/show/40538677-the-birth-of-loud?from_search=true&from_srp=true&qid=l3gYIJIWo9&rank=1
Babylon,Paul Kriwaczek,https://www.goodreads.com/book/show/8617614-babylon?from_search=true&from_srp=true&qid=Ptw5cxEkHV&rank=1
Crimea,Orlando Figes,https://www.goodreads.com/book/show/58970269-crimea?from_search=true&from_srp=true&qid=tGXwMbXVm9&rank=2
The Holocaust,Laurence Rees,https://www.goodreads.com/book/show/32048753-the-holocaust?from_search=true&from_srp=true&qid=pbmOVLhAbi&rank=1
I Can't Breathe,Matt Taibbi,https://www.goodreads.com/book/show/32740061-i-can-t-breathe?from_search=true&from_srp=true&qid=W053lKqPdw&rank=1
"Egypt, Greece, and Rome",Charles Freeman,https://www.goodreads.com/book/show/74674.Egypt_Greece_and_Rome?from_search=true&from_srp=true&qid=kHWYQ4hAHa&rank=1
In a Different Key,"John Donvan, Caren Zucker",https://www.goodreads.com/book/show/25430558-in-a-different-key?from_search=true&from_srp=true&qid=9osigXHBhe&rank=1
The Fortunes of Africa,Martin Meredith,https://www.goodreads.com/book/show/20578533-the-fortunes-of-africa?from_search=true&from_srp=true&qid=3P3eM2q4gR&rank=1
Superheroes!,"Laurence Maslon, Michael Kantor",https://www.goodreads.com/book/show/18911752-superheroes?from_search=true&from_srp=true&qid=oiVuf91LH5&rank=1
Superman,Larry Tye,https://www.goodreads.com/book/show/13144498-superman?from_search=true&from_srp=true&qid=JrpvQh4zxW&rank=1
How to Listen to Jazz,Ted Gioia,https://www.goodreads.com/book/show/26240779-how-to-listen-to-jazz?from_search=true&from_srp=true&qid=NTsdwgwPmC&rank=1
A Cruel and Shocking Act,Philip Shenon,https://www.goodreads.com/book/show/17740743-a-cruel-and-shocking-act?from_search=true&from_srp=true&qid=PU83keYAvS&rank=1
The Book of Pride,Mason Funk,https://www.goodreads.com/book/show/41454014-the-book-of-pride?from_search=true&from_srp=true&qid=Yr6CVM1h1x&rank=1
Wagnerism,Alex Ross,https://www.goodreads.com/book/show/50403493-wagnerism?from_search=true&from_srp=true&qid=aPIMp4wXYq&rank=1
While the City Slept,Eli Sanders,https://www.goodreads.com/book/show/25614525-while-the-city-slept?from_search=true&from_srp=true&qid=lgNSkO1H56&rank=2
Revolutionary Summer,Joseph J. Ellis,https://www.goodreads.com/book/show/16141925-revolutionary-summer?from_search=true&from_srp=true&qid=gRxbrS5N2d&rank=1
The Enlightenment,Ritchie Robertson,https://www.goodreads.com/book/show/49609421-the-enlightenment?from_search=true&from_srp=true&qid=L52Wz289KQ&rank=1
Notre-Dame,Ken Follett,https://www.goodreads.com/book/show/53087849-notre-dame?from_search=true&from_srp=true&qid=qvZZKzvSIO&rank=1
Music,Ted Gioia,https://www.goodreads.com/book/show/43886050-music?from_search=true&from_srp=true&qid=VP7oe13LoE&rank=1
Istanbul: A Tale of Three Cities,Bettany Hughes,https://www.goodreads.com/book/show/22711736-istanbul?from_search=true&from_srp=true&qid=TmbZIv64YT&rank=1
Countdown to Pearl Harbor,Steve Twomey,https://www.goodreads.com/book/show/29430832-countdown-to-pearl-harbor?from_search=true&from_srp=true&qid=kyZ1Umzlp0&rank=1
The Children of Willesden Lane,"Mona Golabek, Lee Cohen",https://www.goodreads.com/book/show/680913.The_Children_of_Willesden_Lane_Beyond_the_Kindertransport?from_search=true&from_srp=true&qid=skAcdFwH18&rank=1
High-Risers,Ben Austen,https://www.goodreads.com/book/show/35068382-high-risers?from_search=true&from_srp=true&qid=3ozmbZ0209&rank=1
The Back Roads to March,John Feinstein,https://www.goodreads.com/book/show/50743550-the-back-roads-to-march?from_search=true&from_srp=true&qid=fXGef7wfEf&rank=1
The Stonewall Reader,"New York Public Library, Edmund White",https://www.goodreads.com/book/show/42377825-the-stonewall-reader?from_search=true&from_srp=true&qid=eyYkFKszaD&rank=1
The Great Upheaval,Jay Winik,https://www.goodreads.com/book/show/795301.The_Great_Upheaval?from_search=true&from_srp=true&qid=T2ZiKYlOFn&rank=1
The Written World,Martin Puchner,https://www.goodreads.com/book/show/34939678-the-written-world?from_search=true&from_srp=true&qid=Z1oE8dyUFI&rank=1
Born to Kvetch,Michael Wex,https://www.goodreads.com/book/show/54836.Born_to_Kvetch?from_search=true&from_srp=true&qid=CSNuH2Z57P&rank=1
Betty Ford,Lisa McCubbin,https://www.goodreads.com/book/show/38532149-betty-ford?from_search=true&from_srp=true&qid=DxYJjfAZ81&rank=1
The World Broke in Two,Bill Goldstein,https://www.goodreads.com/book/show/30199420-the-world-broke-in-two?from_search=true&from_srp=true&qid=SBgYGXtV8Q&rank=1
Cuba Libre!,Tony Perrottet,https://www.goodreads.com/book/show/40062833-cuba-libre?from_search=true&from_srp=true&qid=pzDQLaVRFQ&rank=1
Destination Casablanca,Meredith Hindley,https://www.goodreads.com/book/show/34220712-destination-casablanca?from_search=true&from_srp=true&qid=cSs4745ZOQ&rank=1
The Dawn Watch,Maya Jasanoff,https://www.goodreads.com/book/show/34415012-the-dawn-watch?from_search=true&from_srp=true&qid=z0X4mKU1YJ&rank=1
Women in White Coats,Olivia Campbell,https://www.goodreads.com/book/show/53288445-women-in-white-coats?from_search=true&from_srp=true&qid=WUZObNJzGJ&rank=1
The Wars of the Roosevelts,William J. Mann,https://www.goodreads.com/book/show/29100226-the-wars-of-the-roosevelts?from_search=true&from_srp=true&qid=DNCzjBUO9q&rank=1
The Republic of Imagination,Azar Nafisi,https://www.goodreads.com/book/show/20821129-the-republic-of-imagination?from_search=true&from_srp=true&qid=hMCSxGePB4&rank=1
The History of the Vikings,Chris R. Fee,https://www.goodreads.com/book/show/53685611-the-history-of-the-vikings?from_search=true&from_srp=true&qid=wgZWmjhJnb&rank=1
The History of the Holocaust,Howard N. Lupovitch,https://www.goodreads.com/book/show/56702178-the-history-of-the-holocaust?from_search=true&from_srp=true&qid=JxoIGVcTAS&rank=1
Undeniable,Bill Nye,https://www.goodreads.com/book/show/21853626-undeniable?from_search=true&from_srp=true&qid=sgfm2D6dYp&rank=1
Other Minds,Peter Godfrey-Smith,https://www.goodreads.com/book/show/28116739-other-minds?from_search=true&from_srp=true&qid=EIJYrJg3G1&rank=1
The Story of the Human Body,Daniel Lieberman,https://www.goodreads.com/book/show/17736859-the-story-of-the-human-body?from_search=true&from_srp=true&qid=4hYltSBTUp&rank=1
Super Pumped,Mike Isaac,https://www.goodreads.com/book/show/44573628-super-pumped?from_search=true&from_srp=true&qid=3qZ7I7yZgZ&rank=1
Physics of the Future,Michio Kaku,https://www.goodreads.com/book/show/8492907-physics-of-the-future?from_search=true&from_srp=true&qid=lTNM0yTVlH&rank=1
Consciousness and the Brain,Stanislas Dehaene,https://www.goodreads.com/book/show/18079692-consciousness-and-the-brain?from_search=true&from_srp=true&qid=6DM39N4KiA&rank=1
Apollo 8,Jeffrey Kluger,https://www.goodreads.com/book/show/31848288-apollo-8?from_search=true&from_srp=true&qid=Ck0u53T10O&rank=1
Start-Up Nation,"Dan Senor, Saul Singer",https://www.goodreads.com/book/show/23088094-start-up-nation?from_search=true&from_srp=true&qid=ny4cpH1XjG&rank=2
The Story of Earth,Robert M. Hazen,https://www.goodreads.com/book/show/13483740-the-story-of-earth?from_search=true&from_srp=true&qid=dPJhsE70n8&rank=1
The Math of Life and Death,Kit Yates,https://www.goodreads.com/book/show/52941755-the-math-of-life-and-death?from_search=true&from_srp=true&qid=1PpKHdPFth&rank=1
Infinite Powers,Steven Strogatz,https://www.goodreads.com/book/show/40796176-infinite-powers?from_search=true&from_srp=true&qid=6FbsrqIfYR&rank=3
Leonardo's Brain,Leonard Shlain,https://www.goodreads.com/book/show/20893022-leonardo-s-brain?from_search=true&from_srp=true&qid=wbATXdGR0t&rank=1
Hacking Darwin,Jamie Metzl,https://www.goodreads.com/book/show/40597264-hacking-darwin?from_search=true&from_srp=true&qid=FwkN014bsN&rank=2
A Primate's Memoir,Robert Sapolsky,https://www.goodreads.com/book/show/32289.A_Primate_s_Memoir?from_search=true&from_srp=true&qid=Bz6rrurZSJ&rank=1
Thinking in Pictures,Temple Grandin,https://www.goodreads.com/book/show/103408.Thinking_in_Pictures?from_search=true&from_srp=true&qid=HLBpIXdhWu&rank=2
On Becoming a Person,"Carl R. Rogers, Peter D. Kramer MD - introduction",https://www.goodreads.com/book/show/174879.On_Becoming_a_Person?from_search=true&from_srp=true&qid=K7RZGITFHH&rank=1
Our Final Invention,James Barrat,https://www.goodreads.com/book/show/17286699-our-final-invention?from_search=true&from_srp=true&qid=d8kHVnFUCs&rank=1
Energy and Civilization,Vaclav Smil,https://www.goodreads.com/book/show/31850765-energy-and-civilization?from_search=true&from_srp=true&qid=jsmaU4HACK&rank=1
Moral Tribes,Joshua Greene,https://www.goodreads.com/book/show/17707599-moral-tribes?from_search=true&from_srp=true&qid=4xMHB8afXC&rank=1
When Einstein Walked with Gödel,Jim Holt,https://www.goodreads.com/book/show/36794489-when-einstein-walked-with-g-del?from_search=true&from_srp=true&qid=fx0S1g5QFM&rank=1
