Audible_Title,Audible_Author,Goodreads_Link
The Crystal Cave,Mary Stewart,https://www.goodreads.com/book/show/82192.The_Crystal_Cave?from_search=true&from_srp=true&qid=4reg4x1f0e&rank=2
Renegade,Joel Shepherd,https://www.goodreads.com/book/show/26031851-renegade?from_search=true&from_srp=true&qid=v09pZcA3Oo&rank=1
The Dark Between the Stars,Kevin J. Anderson,https://www.goodreads.com/book/show/18490735-the-dark-between-the-stars?from_search=true&from_srp=true&qid=QMmAuqKU09&rank=1
A Beautiful Friendship,David Weber,https://www.goodreads.com/book/show/10894503-a-beautiful-friendship?from_search=true&from_srp=true&qid=m0H8IaCUv8&rank=1
Breaking Gods,D. J. Molles,https://www.goodreads.com/book/show/46038849-breaking-gods?from_search=true&from_srp=true&qid=F7zAd610yk&rank=1
Oath of Swords,David Weber,https://www.goodreads.com/book/show/17315.Oath_of_Swords?from_search=true&from_srp=true&qid=FY5ZGNWubz&rank=1
Aurora: CV-01,Ryk Brown,https://www.goodreads.com/book/show/13504505-aurora?from_search=true&from_srp=true&qid=Zs7DWf0uMO&rank=1
The Fire Sermon,Francesca Haig,https://www.goodreads.com/book/show/18109771-the-fire-sermon?from_search=true&from_srp=true&qid=8L8ys7tuim&rank=1
Borne,Jeff VanderMeer,https://www.goodreads.com/book/show/31451186-borne?from_search=true&from_srp=true&qid=LdKPTB3tCd&rank=1
Ice Planet Barbarians,Ruby Dixon,https://www.goodreads.com/book/show/25128811-ice-planet-barbarians?from_search=true&from_srp=true&qid=O1o8Y9TxP2&rank=1
The Infernal City,Greg Keyes,https://www.goodreads.com/book/show/6488043-the-infernal-city?from_search=true&from_srp=true&qid=I3f32cJJea&rank=2
The Elvenbane,"Andre Norton, Mercedes Lackey",https://www.goodreads.com/book/show/176892.The_Elvenbane?from_search=true&from_srp=true&qid=59ML2ol4wU&rank=1
The Undead in My Bed,"Jessica Sims, Molly Harper, Katie MacAlister",https://www.goodreads.com/book/show/13512929-the-undead-in-my-bed?from_search=true&from_srp=true&qid=fe7j4kc7eI&rank=1
Dissolution,Richard Lee Byers,https://www.goodreads.com/book/show/66691.Dissolution?from_search=true&from_srp=true&qid=0ouyKhFHQn&rank=1
Bloodchild and Other Stories,Octavia E. Butler,https://www.goodreads.com/book/show/60930.Bloodchild_and_Other_Stories?from_search=true&from_srp=true&qid=afaKah1avn&rank=2
Forge of Darkness,Steven Erikson,https://www.goodreads.com/book/show/13038833-forge-of-darkness?from_search=true&from_srp=true&qid=7UVWZ8nUJi&rank=1
The Unleashing,Shelly Laurenston,https://www.goodreads.com/book/show/22475781-the-unleashing?from_search=true&from_srp=true&qid=pkgCMOy3h5&rank=1
Domes of Fire,David Eddings,https://www.goodreads.com/book/show/651260.Domes_of_Fire?from_search=true&from_srp=true&qid=0eDFGRPkLg&rank=1
The Last Sun,K. D. Edwards,https://www.goodreads.com/book/show/36466732-the-last-sun?from_search=true&from_srp=true&qid=aaOdfOl0s0&rank=1
Jacob,Jacquelyn Frank,https://www.goodreads.com/book/show/111306.Jacob?from_search=true&from_srp=true&qid=X2WE8fp9CS&rank=1
Artifact,"Vaughn Heppner, Logan White",https://www.goodreads.com/book/show/30989818-artifact?from_search=true&from_srp=true&qid=SwB5BRPucJ&rank=1
Marked,Elisabeth Naughton,https://www.goodreads.com/book/show/7635629-marked?from_search=true&from_srp=true&qid=TdWqDvWmGq&rank=1
Interface,"Neal Stephenson, J. Frederick George",https://www.goodreads.com/book/show/6563920-interface?from_search=true&from_srp=true&qid=FCJXnndCZ1&rank=1
Royal Dragon,Charlene Hartnady,https://www.goodreads.com/book/show/30127719-royal-dragon?from_search=true&from_srp=true&qid=FNsOnc9zLV&rank=1
The Outstretched Shadow,"Mercedes Lackey, James Mallory",https://www.goodreads.com/book/show/176843.The_Outstretched_Shadow?from_search=true&from_srp=true&qid=e5Adf3nC6x&rank=1
Spark City,Robert J. Power,https://www.goodreads.com/book/show/44300799-spark-city?from_search=true&from_srp=true&qid=2Ikj4ZgIG3&rank=1
Succubus,A.J. Markam,https://www.goodreads.com/book/show/39700385-succubus?from_search=true&from_srp=true&qid=bXZskhDINq&rank=1
Event,David L. Golemon,https://www.goodreads.com/book/show/1222900.Event?from_search=true&from_srp=true&qid=M7tMdYJFx8&rank=1
The Robber Bride,Margaret Atwood,https://www.goodreads.com/book/show/17650.The_Robber_Bride?from_search=true&from_srp=true&qid=nsVV8AvGDA&rank=2
The Lions of Al-Rassan,Guy Gavriel Kay,https://www.goodreads.com/book/show/104101.The_Lions_of_Al_Rassan?from_search=true&from_srp=true&qid=KrcYHUbRIf&rank=2
Abducting Abby,S. E. Smith,https://www.goodreads.com/book/show/13646525-abducting-abby?from_search=true&from_srp=true&qid=PLT7nY05rw&rank=1
"Two Necromancers, a Bureaucrat, and an Army of Golems",L. G. Estrella,https://www.goodreads.com/book/show/54629947-two-necromancers-a-bureaucrat-and-an-army-of-golems?from_search=true&from_srp=true&qid=JC9rDwxcgO&rank=2
The Skystone,Jack Whyte,https://www.goodreads.com/book/show/151723.The_Skystone?from_search=true&from_srp=true&qid=WEZuGFbqAp&rank=1
The Speed of Dark,Elizabeth Moon,https://www.goodreads.com/book/show/96063.The_Speed_of_Dark?from_search=true&from_srp=true&qid=etMu5nPr71&rank=1
Darkest Flame,Donna Grant,https://www.goodreads.com/book/show/18169912-darkest-flame?from_search=true&from_srp=true&qid=dnvoNt9P6T&rank=1
SpeedRunner,Adam Elliott,https://www.goodreads.com/book/show/35423827-speedrunner?from_search=true&from_srp=true&qid=D0HOPaj2A0&rank=1
Heaven's Net Is Wide,Lian Hearn,https://www.goodreads.com/book/show/6980107-heaven-s-net-is-wide?from_search=true&from_srp=true&qid=FMq7Uj6qii&rank=1
Dark Heat,Donna Grant,https://www.goodreads.com/book/show/17566623-dark-heat?from_search=true&from_srp=true&qid=HaayQv6auZ&rank=2
Liar King,Adam Elliott,https://www.goodreads.com/book/show/36452831-liar-king?from_search=true&from_srp=true&qid=YZGaecSLdV&rank=1
Pimsleur Italian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/15842408-pimsleur-italian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=7dEgLGhltR&rank=1
"Japanese Phase 1, Unit 01-05",Pimsleur,https://www.goodreads.com/book/show/26832740-japanese-phase-1-unit-01-05?from_search=true&from_srp=true&qid=6vHmQhlc95&rank=1
What Is the Bible?,Rob Bell,https://www.goodreads.com/book/show/31706459-what-is-the-bible?from_search=true&from_srp=true&qid=32njkTtU6Y&rank=1
Pimsleur German Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/18280421-pimsleur-german-level-1-lessons-1-5?from_search=true&from_srp=true&qid=TXGG6KbvBW&rank=1
Chinese (Mandarin) Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/34340530-chinese-mandarin-level-1-lessons-1-5?from_search=true&from_srp=true&qid=ClIEBk3g88&rank=2
Save the Cat! Writes a Novel,Jessica Brody,https://www.goodreads.com/book/show/32805475-save-the-cat-writes-a-novel?from_search=true&from_srp=true&qid=igzvfz3o3n&rank=1
Dialogue,Robert McKee,https://www.goodreads.com/book/show/27416067-dialogue?from_search=true&from_srp=true&qid=gfxhZWgvft&rank=1
Pimsleur Italian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280155-pimsleur-italian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=72bsQycGHi&rank=1
"Japanese Phase 1, Unit 06-10",Pimsleur,https://www.goodreads.com/book/show/26832749-japanese-phase-1-unit-06-10?from_search=true&from_srp=true&qid=nyO36yFpTE&rank=1
Pimsleur Spanish Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/40539871-pimsleur-spanish-level-1-lessons-6-10?from_search=true&from_srp=true&qid=Luh0jFdh86&rank=1
Pimsleur German Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280294-pimsleur-german-level-1-lessons-6-10?from_search=true&from_srp=true&qid=I6fipk0MKt&rank=1
Beyond Good and Evil,Friedrich Nietzsche,https://www.goodreads.com/book/show/33651446-beyond-good-and-evil?from_search=true&from_srp=true&qid=pz1sfEzT07&rank=1
The Secrets of Story,Matt Bird,https://www.goodreads.com/book/show/28627416-the-secrets-of-story?from_search=true&from_srp=true&qid=NUXzziW2d3&rank=1
Lectures to My Students,Charles Spurgeon,https://www.goodreads.com/book/show/929964.Lectures_to_My_Students?from_search=true&from_srp=true&qid=kdY2jXgVGr&rank=1
Fluent in 3 Months,Benny Lewis,https://www.goodreads.com/book/show/18085519-fluent-in-3-months?from_search=true&from_srp=true&qid=tEwQMTjRUI&rank=1
Pimsleur French Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/18280372-pimsleur-french-level-1-lessons-1-5?from_search=true&from_srp=true&qid=gWz6MOyYsp&rank=1
Super Thinking,"Gabriel Weinberg, Lauren McCann",https://www.goodreads.com/book/show/41181911-super-thinking?from_search=true&from_srp=true&qid=Sk7P4eSssh&rank=3
Grammar Girl's Quick and Dirty Tips for Better Writing,Mignon Fogarty,https://www.goodreads.com/book/show/55613269-grammar-girl-s-quick-and-dirty-tips-for-better-writing-quick-dirty-ti?from_search=true&from_srp=true&qid=o5kFMXWF0E&rank=1
Lucky Dog Lessons,Brandon McMillan,https://www.goodreads.com/book/show/32440552-lucky-dog-lessons?from_search=true&from_srp=true&qid=kg6FWEWNTF&rank=1
The Read-Aloud Family,Sarah Mackenzie,https://www.goodreads.com/book/show/36575805-the-read-aloud-family?from_search=true&from_srp=true&qid=afHPcQQCjs&rank=1
Pimsleur Spanish Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/40539870-pimsleur-spanish-level-1-lessons-11-15?from_search=true&from_srp=true&qid=dq4Z8YpCaA&rank=1
The Dyslexia Empowerment Plan,Ben Foss,https://www.goodreads.com/book/show/17262137-the-dyslexia-empowerment-plan?from_search=true&from_srp=true&qid=0vEr16TiD8&rank=1
How to Write One Song,Jeff Tweedy,https://www.goodreads.com/book/show/54614578-how-to-write-one-song?from_search=true&from_srp=true&qid=qYj9g7z0cT&rank=1
Pimsleur Italian Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18279963-pimsleur-italian-level-1-lessons-11-15?from_search=true&from_srp=true&qid=8CQxIjxfu8&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/20759364-pimsleur-portuguese-brazilian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=MEubAOPEQ4&rank=11
Stuff You Should Know,"Josh Clark, Chuck Bryant",https://www.goodreads.com/book/show/51625396-stuff-you-should-know?from_search=true&from_srp=true&qid=ImcMFIeav3&rank=1
Pimsleur Korean Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/28688549-pimsleur-korean-level-1-lessons-1-5?from_search=true&from_srp=true&qid=qgATUmFJeD&rank=1
Understanding the World of Wine,Brian Wheaton,https://www.goodreads.com/book/show/42818698-understanding-the-world-of-wine?from_search=true&from_srp=true&qid=VVHPNegchJ&rank=1
The Teacher Wars,Dana Goldstein,https://www.goodreads.com/book/show/20170991-the-teacher-wars?from_search=true&from_srp=true&qid=fn0D1fgec8&rank=1
How to Become a Straight-A Student,Cal Newport,https://www.goodreads.com/book/show/253203.How_to_Become_a_Straight_A_Student?from_search=true&from_srp=true&qid=gLvCjeb6lm&rank=1
Pimsleur German Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18280295-pimsleur-german-level-1-lessons-11-15?from_search=true&from_srp=true&qid=eQ7IxF118o&rank=1
"Pimsleur Hebrew Level 1, Lessons 1-5",Pimsleur,https://www.goodreads.com/book/show/18279765-pimsleur-hebrew-level-1-lessons-1-5?from_search=true&from_srp=true&qid=P7hrxaaDO4&rank=1
"How Children Learn, 50th Anniversary Edition",John Holt,https://www.goodreads.com/book/show/31423256-how-children-learn-50th-anniversary-edition?from_search=true&from_srp=true&qid=lxB5emUNLp&rank=1
Bird by Bird,Anne Lamott,https://www.goodreads.com/book/show/12543.Bird_by_Bird?from_search=true&from_srp=true&qid=2NFDmMJnwn&rank=2
The End of Molasses Classes,Ron Clark,https://www.goodreads.com/book/show/10757257-the-end-of-molasses-classes?from_search=true&from_srp=true&qid=z4cstkwQGg&rank=1
Overcoming Dyslexia,"Sally Shaywitz, Jonathan Shaywitz",https://www.goodreads.com/book/show/45152041-overcoming-dyslexia?from_search=true&from_srp=true&qid=x2jDaJrJVw&rank=1
Go See the Principal,Gerry Brooks,https://www.goodreads.com/book/show/42816347-go-see-the-principal?from_search=true&from_srp=true&qid=qlhA7OTz5f&rank=1
Psych 101,Paul Kleinman,https://www.goodreads.com/book/show/14618921-psych-101?from_search=true&from_srp=true&qid=oLQbu4L1sU&rank=1
The One World Schoolhouse,Salman Khan,https://www.goodreads.com/book/show/15898640-the-one-world-schoolhouse?from_search=true&from_srp=true&qid=EPbyeoKTGH&rank=1
Pimsleur French Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/18280374-pimsleur-french-level-1-lessons-6-10?from_search=true&from_srp=true&qid=KqMPjSYt6Q&rank=1
In Defense of a Liberal Education,Fareed Zakaria,https://www.goodreads.com/book/show/25622814-in-defense-of-a-liberal-education?from_search=true&from_srp=true&qid=UwGQ1spLH4&rank=1
Let Dogs Be Dogs,The Monks of New Skete,https://www.goodreads.com/book/show/34523180-let-dogs-be-dogs?from_search=true&from_srp=true&qid=XN0MaWEuiL&rank=1
Everybody Has a Podcast (Except You),"Justin McElroy, Travis McElroy, Griffin McElroy",https://www.goodreads.com/book/show/53287275-everybody-has-a-podcast-except-you?from_search=true&from_srp=true&qid=UUzLvSqX4n&rank=1
Pimsleur Norwegian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/17799311-pimsleur-norwegian-level-1-lessons-1-5?from_search=true&from_srp=true&qid=o4WBWd5xGY&rank=1
The Taliban Shuffle,Kim Barker,https://www.goodreads.com/book/show/9581417-the-taliban-shuffle?from_search=true&from_srp=true&qid=9dMj1CeUze&rank=1
How Not to Make a Short Film,Roberta Marie Munroe,https://www.goodreads.com/book/show/6261300-how-not-to-make-a-short-film?from_search=true&from_srp=true&qid=ACtmnkCsDL&rank=1
Extra Lives,Tom Bissell,https://www.goodreads.com/book/show/7059033-extra-lives?from_search=true&from_srp=true&qid=6bXZoQogfo&rank=1
Story Genius,Lisa Cron,https://www.goodreads.com/book/show/27833542-story-genius?from_search=true&from_srp=true&qid=x6dsoeUq0l&rank=1
Word by Word,Kory Stamper,https://www.goodreads.com/book/show/30781490-word-by-word?from_search=true&from_srp=true&qid=CRYpxzvFPn&rank=1
Pimsleur Farsi Persian Level 1 Lessons 1-5,Pimsleur,https://www.goodreads.com/book/show/31302918-pimsleur-farsi-persian-level-2-lessons-1-5?from_search=true&from_srp=true&qid=3t2l2rx0Si&rank=1
Where the Past Begins,Amy Tan,https://www.goodreads.com/book/show/34043618-where-the-past-begins?from_search=true&from_srp=true&qid=9jvy2AoaT3&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/20759354-pimsleur-portuguese-brazilian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=8QyvlUH5Mv&rank=1
Coming to My Senses,Alice Waters,https://www.goodreads.com/book/show/33516589-coming-to-my-senses?from_search=true&from_srp=true&qid=4Ogw1UYFmC&rank=1
"Swedish Phase 1, Unit 01-05",Pimsleur,https://www.goodreads.com/book/show/17799595-swedish-phase-1-unit-01-05?from_search=true&from_srp=true&qid=5pTMdFdvM8&rank=1
Pimsleur French Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18280453-pimsleur-french-level-1-lessons-11-15?from_search=true&from_srp=true&qid=JXBtxH1nRA&rank=1
"Pimsleur Hebrew Level 1, Lessons 6-10",Pimsleur,https://www.goodreads.com/book/show/18279797-pimsleur-hebrew-level-1-lessons-6-10?from_search=true&from_srp=true&qid=J9x8lRQqjO&rank=1
Pimsleur Korean Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/28688551-pimsleur-korean-level-1-lessons-6-10?from_search=true&from_srp=true&qid=eMuXnwQsle&rank=1
Knitlandia,Clara Parkes,https://www.goodreads.com/book/show/26240620-knitlandia?from_search=true&from_srp=true&qid=S1RMNMPunM&rank=1
Reading Like a Writer,Francine Prose,https://www.goodreads.com/book/show/39934.Reading_Like_a_Writer?from_search=true&from_srp=true&qid=SRzOR0L5Wb&rank=1
In Other Words,"Jhumpa Lahiri, Ann Goldstein - translator",https://www.goodreads.com/book/show/25614298-in-other-words?from_search=true&from_srp=true&qid=LYAatlUeRF&rank=1
Thug Notes,Sparky Sweets PhD,https://www.goodreads.com/book/show/25489106-thug-notes?from_search=true&from_srp=true&qid=GMTjEuyEC6&rank=1
Behind the Wheel - Spanish 1,"Behind the Wheel, Mark Frobose",https://www.goodreads.com/book/show/8552582-behind-the-wheel-express---spanish-1?from_search=true&from_srp=true&qid=O4Dhd6Cf61&rank=1
America and Americans and Selected Nonfiction,John Steinbeck,https://www.goodreads.com/book/show/202399.America_and_Americans_and_Selected_Nonfiction?from_search=true&from_srp=true&qid=UIEqcKd8E1&rank=1
"Provence, 1970",Luke Barr,https://www.goodreads.com/book/show/17737022-provence-1970?from_search=true&from_srp=true&qid=rQvMaGMXP5&rank=1
My Reading Life,Pat Conroy,https://www.goodreads.com/book/show/8323492-my-reading-life?from_search=true&from_srp=true&qid=g9IWor7LCn&rank=1
Homer's Odyssey,Gwen Cooper,https://www.goodreads.com/book/show/10168055-homer-s-odyssey?from_search=true&from_srp=true&qid=qHWnYzqfAj&rank=1
So We Read On,Maureen Corrigan,https://www.goodreads.com/book/show/20454072-so-we-read-on?from_search=true&from_srp=true&qid=Wvkcc726th&rank=1
Pimsleur Portuguese (Brazilian) Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18223270-pimsleur-english-for-portuguese-brazilian-speakers-level-1-lessons-11-?from_search=true&from_srp=true&qid=1FbUOQdt6k&rank=1
The American Constitution 101,David L. Hudson,https://www.goodreads.com/book/show/55248441-the-american-constitution-101?from_search=true&from_srp=true&qid=NWmp0dwQN6&rank=1
Pimsleur Norwegian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/17799511-pimsleur-norwegian-level-1-lessons-6-10?from_search=true&from_srp=true&qid=0NXMTcTCje&rank=1
"Pimsleur Hebrew Level 1, Lessons 11-15",Pimsleur,https://www.goodreads.com/book/show/18279767-pimsleur-hebrew-level-1-lessons-11-15?from_search=true&from_srp=true&qid=nTXDAhBiVb&rank=1
Home Sweet Maison,Danielle Postel-Vinay,https://www.goodreads.com/book/show/35068833-home-sweet-maison?from_search=true&from_srp=true&qid=LvRzZaLGqt&rank=1
Pimsleur Korean Level 1 Lessons 11-15,Pimsleur,https://www.goodreads.com/book/show/18279702-pimsleur-korean-level-2-lessons-11-15-mp3?from_search=true&from_srp=true&qid=qWeDFJbjGd&rank=1
Pimsleur Farsi Persian Level 1 Lessons 6-10,Pimsleur,https://www.goodreads.com/book/show/31302917-pimsleur-farsi-persian-level-2-lessons-6-10?from_search=true&from_srp=true&qid=2dWzf97wEG&rank=1
The Art of Language Invention,David J. Peterson,https://www.goodreads.com/book/show/24611649-the-art-of-language-invention?from_search=true&from_srp=true&qid=jVh6aclnZG&rank=1
"Swedish Phase 1, Unit 06-10",Pimsleur,https://www.goodreads.com/book/show/17799782-swedish-phase-1-unit-06-10?from_search=true&from_srp=true&qid=AAsUqxbuUC&rank=1
Mastering the Art of Soviet Cooking,Anya Von Bremzen,https://www.goodreads.com/book/show/17262126-mastering-the-art-of-soviet-cooking?from_search=true&from_srp=true&qid=Ae2vFCQmXZ&rank=1
